1.9728e+06      	2.88151120e+02
1.9764e+06      	2.88163425e+02
1.98e+06        	2.88175723e+02
1.9836e+06      	2.88188012e+02
1.9872e+06      	2.88200293e+02
1.9908e+06      	2.88212567e+02
1.9944e+06      	2.88224833e+02
1.998e+06       	2.88237090e+02
2.0016e+06      	2.88249340e+02
2.0052e+06      	2.88261582e+02
2.0088e+06      	2.88273816e+02
2.0124e+06      	2.88286042e+02
2.016e+06       	2.88298260e+02
2.0196e+06      	2.88310471e+02
2.0232e+06      	2.88322673e+02
2.0268e+06      	2.88334868e+02
2.0304e+06      	2.88347054e+02
2.034e+06       	2.88359233e+02
2.0376e+06      	2.88371404e+02
2.0412e+06      	2.88383568e+02
2.0448e+06      	2.88395723e+02
2.0484e+06      	2.88407870e+02
2.052e+06       	2.88420010e+02
2.0556e+06      	2.88432142e+02
2.0592e+06      	2.88444266e+02
2.0628e+06      	2.88456383e+02
2.0664e+06      	2.88468491e+02
2.07e+06        	2.88480592e+02
2.0736e+06      	2.88492685e+02
2.0772e+06      	2.88504771e+02
2.0808e+06      	2.88516848e+02
2.0844e+06      	2.88528918e+02
2.088e+06       	2.88540980e+02
2.0916e+06      	2.88553035e+02
2.0952e+06      	2.88565082e+02
2.0988e+06      	2.88577121e+02
2.1024e+06      	2.88589152e+02
2.106e+06       	2.88601176e+02
2.1096e+06      	2.88613191e+02
2.1132e+06      	2.88625200e+02
2.1168e+06      	2.88637200e+02
2.1204e+06      	2.88649193e+02
2.124e+06       	2.88661178e+02
2.1276e+06      	2.88673156e+02
2.1312e+06      	2.88685126e+02
2.1348e+06      	2.88697088e+02
2.1384e+06      	2.88709043e+02
2.142e+06       	2.88720990e+02
2.1456e+06      	2.88732930e+02
2.1492e+06      	2.88744862e+02
2.1528e+06      	2.88756786e+02
2.1564e+06      	2.88768703e+02
2.16e+06        	2.88780612e+02
2.1636e+06      	2.88792513e+02
2.1672e+06      	2.88804407e+02
2.1708e+06      	2.88816294e+02
2.1744e+06      	2.88828172e+02
2.178e+06       	2.88840044e+02
2.1816e+06      	2.88851908e+02
2.1852e+06      	2.88863764e+02
2.1888e+06      	2.88875612e+02
2.1924e+06      	2.88887454e+02
2.196e+06       	2.88899287e+02
2.1996e+06      	2.88911113e+02
2.2032e+06      	2.88922932e+02
2.2068e+06      	2.88934743e+02
2.2104e+06      	2.88946547e+02
2.214e+06       	2.88958343e+02
2.2176e+06      	2.88970132e+02
2.2212e+06      	2.88981913e+02
2.2248e+06      	2.88993687e+02
2.2284e+06      	2.89005453e+02
2.232e+06       	2.89017212e+02
2.2356e+06      	2.89028964e+02
2.2392e+06      	2.89040708e+02
